Submat,RF,Noise,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
2,4,10,0.127343748,0.613281252,0.892187492,0.957812498,0.990625009,0.999218751,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,4,10,0.228124999,0.859375003,0.942187505,0.996093754,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,4,10,0.102343749,0.567968749,0.85546875,0.960937505,0.992968757,0.994531255,1,1,1,1,0.999218751,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,4,10,0.082031249,0.533593758,0.921093752,0.972656258,0.992187507,0.998437501,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,4,10,0.13046875,0.679687505,0.903906254,0.95234375,0.98906251,0.997656252,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,4,10,0.108593751,0.500781246,0.855468746,0.963281249,0.992187507,0.999218751,0.998437501,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,4,10,0.1859375,0.783593741,0.962499999,0.991406258,0.999218751,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,4,10,0.0875,0.596093751,0.880468749,0.956249991,0.984375015,0.998437501,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,4,10,0.1125,0.54609375,0.948437504,0.98984376,0.999218751,0.999218751,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,8,10,0.04296875,0.135156249,0.3984375,0.605468751,0.704687493,0.796093738,0.828906258,0.884375,0.907031252,0.931250001,0.928906254,0.941406256,0.946093746,0.947656254,0.94765625,0.950000002,0.957812509,0.959375002,0.959375012,0.953906258,0.959374998,0.964062507,0.960156252,0.960937501,0.961718755
2,8,10,0.0390625,0.15625,0.445312497,0.583593756,0.696875,0.753124997,0.817968741,0.864843751,0.897656247,0.889062496,0.910156249,0.917968756,0.924999999,0.931250002,0.935937507,0.936718755,0.938281254,0.941406246,0.944531248,0.942968749,0.944531248,0.946874996,0.951562501,0.954687502,0.953125008
2,8,10,0.04140625,0.194531248,0.507031248,0.620312491,0.734374997,0.835156246,0.864062502,0.899218755,0.930468757,0.942187496,0.946874996,0.957812499,0.960937501,0.964843751,0.963281253,0.964843757,0.967968767,0.967968757,0.97500001,0.966406255,0.968750007,0.975781255,0.969531257,0.969531251,0.973437507
2,8,10,0.0625,0.310937504,0.546875,0.657031257,0.717187504,0.815625002,0.875,0.895312503,0.918750009,0.931250001,0.943750008,0.946875005,0.948437504,0.960937501,0.962500004,0.967968749,0.962500013,0.970312501,0.960937492,0.966406255,0.967968754,0.972656258,0.974218757,0.966406255,0.973437517
2,8,10,0.04921875,0.200000001,0.556249997,0.678906244,0.76875,0.810156251,0.870312499,0.909374999,0.918749999,0.926562506,0.9421875,0.940625002,0.955468747,0.958593749,0.955468751,0.958593749,0.962500004,0.964062503,0.960937501,0.965625014,0.965625006,0.964062507,0.966406255,0.963281258,0.969531257
2,8,10,0.0609375,0.194531249,0.555468745,0.689062499,0.792968742,0.839843751,0.882031257,0.914062505,0.929687503,0.92890625,0.939843752,0.942968745,0.948437499,0.955468751,0.955468747,0.957031255,0.955468747,0.957031255,0.956250001,0.963281253,0.961718759,0.960156256,0.968750007,0.96640626,0.967187509
2,8,10,0.0546875,0.173437501,0.524218746,0.678906241,0.781250002,0.821093751,0.874218755,0.905468767,0.92265625,0.947656254,0.946874996,0.950781256,0.956249996,0.958593758,0.960156252,0.961718755,0.960156256,0.969531261,0.96562501,0.966406255,0.967187509,0.963281258,0.96562501,0.96171875,0.973437512
2,8,10,0.03828125,0.161718749,0.501562495,0.670312502,0.727343754,0.803125001,0.855468746,0.897656256,0.90859376,0.923437499,0.939062503,0.943750003,0.942968749,0.946093756,0.954687502,0.953124999,0.949218748,0.963281257,0.960156252,0.957812495,0.963281253,0.965625005,0.962500004,0.962499999,0.960156252
2,8,10,0.05234375,0.247656249,0.46328125,0.596093746,0.676562502,0.745312504,0.796874992,0.833593749,0.873437498,0.882031239,0.897656255,0.90859376,0.905468757,0.925781247,0.932031255,0.928906254,0.946093751,0.938281249,0.943750002,0.951562496,0.944531252,0.951562501,0.960156256,0.95546876,0.955468751
2,8,10,0.06015625,0.259374997,0.559374997,0.683593743,0.764062504,0.83671875,0.900781252,0.927343746,0.948437503,0.950781261,0.959375002,0.965625001,0.969531252,0.974218761,0.96953126,0.96953126,0.975000015,0.972656262,0.977343753,0.971093764,0.975781259,0.975781259,0.975781259,0.971875004,0.976562508
2,2,20,0.06953125,0.407812497,0.796093749,0.922656256,0.968750002,0.991406258,0.999218751,0.998437501,0.999218751,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,2,20,0.05625,0.292187506,0.593750002,0.771093752,0.90781251,0.978906262,0.995312504,0.994531255,1,0.999218751,0.999218751,0.999218751,0.999218751,0.999218751,0.999218751,0.999218751,0.999218751,0.999218751,0.999218751,0.999218751,0.999218751,0.999218751,0.999218751,0.999218751,0.999218751
2,2,20,0.025781249,0.13515625,0.471093744,0.6921875,0.904687509,0.959375007,0.992187507,1,0.999218751,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,2,20,0.124999999,0.629687496,0.867968757,0.953906253,0.991406258,1,0.999218751,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
