Submat,RF,Noise,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
2,4,0,5.128454834,4.015366901,2.181182377,0.621444016,0.172382487,0.078993582,0.048689434,0.033924763,0.025452379,0.019982813,0.016203621,0.013450695,0.011376335,0.009762704,0.008482807,0.007426589,0.006521864,0.005764162,0.005124398,0.004585655,0.004132074,0.003741737,0.003405058,0.003113264,0.0028577
2,4,0,5.156595528,4.124600768,2.438350629,0.806759672,0.213362177,0.0931652,0.055625238,0.038429986,0.028617314,0.022341913,0.018055481,0.014942194,0.012618609,0.010818885,0.009393879,0.008244085,0.00729365,0.006504864,0.00584177,0.005276109,0.004791449,0.004369727,0.004002401,0.003679891,0.00339371
2,4,0,5.22353787,4.370648347,2.838997599,1.10845541,0.304788904,0.116420302,0.065480802,0.044067281,0.032288984,0.024945247,0.020018564,0.016484101,0.013865668,0.011850467,0.010260881,0.008980195,0.00793601,0.007068554,0.00633815,0.005714762,0.005154693,0.004662223,0.004235165,0.003860887,0.003535376
2,4,0,5.065128863,3.903244171,2.219028801,0.724343281,0.205691257,0.09379607,0.056624631,0.039423044,0.029510344,0.023138891,0.018739474,0.015556897,0.013133466,0.011241409,0.009747064,0.008535577,0.00753869,0.00670731,0.006009208,0.005419469,0.00491058,0.004471482,0.004088321,0.00375306,0.003456931
2,8,0,5.343071744,4.727827549,3.626190487,2.270695049,1.144093502,0.551690815,0.291218659,0.174344539,0.116781058,0.084109731,0.06368002,0.050159193,0.04029624,0.033554866,0.028272935,0.024265142,0.021037559,0.018399922,0.016257924,0.014518096,0.012976978,0.011699785,0.010608737,0.009662647,0.008836254
2,8,0,5.340983644,4.658476643,3.469876438,2.090045661,1.041209959,0.499470549,0.268049171,0.166510578,0.112121071,0.081404333,0.06237573,0.049392415,0.039966936,0.033511191,0.028336348,0.024283084,0.021244862,0.018574179,0.016447725,0.014679063,0.013169325,0.011900598,0.010795038,0.009842684,0.009004058
2,8,0,5.360640869,4.714819767,3.53216463,2.124990329,1.034289883,0.477820551,0.250121979,0.154649185,0.104250709,0.075147918,0.057484513,0.04558973,0.036873812,0.03056885,0.025729955,0.022032733,0.019051442,0.016673467,0.014766407,0.013107179,0.011735702,0.010574881,0.009572522,0.008699133,0.007947021
2,8,0,5.282517686,4.491975524,3.228237268,1.858596666,0.885600564,0.425300675,0.23345534,0.146764646,0.101495562,0.075231739,0.05834491,0.047395761,0.038687023,0.032558427,0.027636421,0.023751586,0.020740863,0.018263548,0.016315745,0.014523627,0.013024157,0.011907245,0.010747768,0.009773688,0.00896546
2,8,0,5.342888214,4.656012245,3.448072508,2.049756121,0.981900957,0.469295853,0.251571503,0.155522405,0.105590086,0.077281341,0.059425753,0.04719729,0.038624002,0.032321268,0.02764849,0.023507122,0.020477319,0.017993302,0.016029141,0.014199364,0.012792439,0.011551156,0.010458504,0.009561513,0.00872249
2,8,0,5.364157088,4.798046537,3.687205765,2.33973667,1.216054127,0.581569134,0.302830058,0.17545921,0.11754072,0.083366772,0.06342901,0.049526431,0.040392961,0.033627429,0.028279428,0.02416672,0.020983092,0.018446756,0.016308112,0.01448781,0.012985968,0.01170935,0.01061504,0.009670479,0.008821292
2,8,0,5.348471537,4.7683485,3.743351851,2.443620309,1.317644088,0.648484077,0.346016608,0.208912855,0.13867873,0.099036395,0.075123397,0.058664035,0.047537674,0.039392329,0.033382855,0.028333366,0.024691943,0.021384432,0.018882157,0.016734505,0.015017584,0.013477169,0.012218443,0.011097839,0.010135168
2,8,0,5.337185569,4.701435678,3.540365465,2.136726014,1.036882227,0.485331736,0.258055956,0.158745188,0.108131243,0.079708815,0.060925141,0.048558144,0.039733765,0.03314918,0.028155655,0.024323679,0.021189447,0.018587995,0.016486685,0.014644043,0.013249001,0.011903668,0.010807632,0.009849982,0.00903132
2,8,0,5.328213573,4.630177081,3.422835719,2.007257886,0.947046681,0.444212922,0.237871568,0.148495224,0.102291861,0.074747024,0.058260673,0.046297127,0.037932994,0.031611006,0.02689543,0.023128105,0.02014643,0.017714246,0.015735573,0.014047715,0.012625102,0.011415513,0.010360877,0.009458698,0.008660332
2,8,0,5.325433396,4.725480013,3.648841325,2.306652725,1.174504118,0.563920663,0.294315794,0.177728555,0.121168096,0.086463849,0.066714467,0.05238682,0.042323883,0.035147352,0.029621387,0.025307392,0.021946255,0.019258758,0.017087489,0.015077138,0.013548193,0.012240981,0.011076552,0.010047819,0.009188899
2,2,10,5.21146147,4.507234275,3.557528615,2.342563,1.1373579,0.463419771,0.216772089,0.128513707,0.088639651,0.066378284,0.052166391,0.04241868,0.035459945,0.030054071,0.025902314,0.022608882,0.019968107,0.017747302,0.015920394,0.014377165,0.013050656,0.011906477,0.01090803,0.01005057,0.009265749
2,2,10,5.129654773,4.310474031,3.148962747,1.717546457,0.634328973,0.243292226,0.123111293,0.077039668,0.053346394,0.039768104,0.031000127,0.02484249,0.020449569,0.017091324,0.014561781,0.012583495,0.010982809,0.009668887,0.008580639,0.007654771,0.00683582,0.006092564,0.005457149,0.004927767,0.004443938
2,2,10,4.896211922,3.722274885,2.296920836,0.989361437,0.358740195,0.167263438,0.102983264,0.071462292,0.054025224,0.042756778,0.035004309,0.029331732,0.024986262,0.021702037,0.018963084,0.01678559,0.014948116,0.013477107,0.012175116,0.011054771,0.010102389,0.009274794,0.008531121,0.007889307,0.007294263
2,2,10,5.282163471,4.586970754,3.602420561,2.395641722,1.158399969,0.452998987,0.218970376,0.134475582,0.09500106,0.071646223,0.056971687,0.046837871,0.039331098,0.033663744,0.029147656,0.02556967,0.022716541,0.020260603,0.01826142,0.016510403,0.015077395,0.013774131,0.012653585,0.011694972,0.010827737
2,2,10,5.20796182,4.240700565,2.652206983,0.961361264,0.262206797,0.114265524,0.069798015,0.048989278,0.03696224,0.029293557,0.023902452,0.019990521,0.01701237,0.014719401,0.012870495,0.011371408,0.010148747,0.009116271,0.008236024,0.007489994,0.006836319,0.006271872,0.005777899,0.005339953,0.004954701
2,2,10,4.893785439,3.521995109,1.787388748,0.543196586,0.181118195,0.09562053,0.062261475,0.045244222,0.034865168,0.02796082,0.023012381,0.019342827,0.016492235,0.014206294,0.012392957,0.010899542,0.009677299,0.008669186,0.00780085,0.007060801,0.006424588,0.005884425,0.005403836,0.004981144,0.004608938
2,2,10,5.278579265,4.621680699,3.739842106,2.58399101,1.379346328,0.598410692,0.289281642,0.169614367,0.116158445,0.086608518,0.068092272,0.055737066,0.046764589,0.039868482,0.034505404,0.030278011,0.026814261,0.024029687,0.021668032,0.019604797,0.017917029,0.016366554,0.015124648,0.013967532,0.012956133
2,2,10,5.298583478,4.534545273,3.371852428,1.954984562,0.767905971,0.301488746,0.159436764,0.10505693,0.076687801,0.05937348,0.04783577,0.039530909,0.033446903,0.028736387,0.024945054,0.021963483,0.01955258,0.017597944,0.015920639,0.01447445,0.013246636,0.012147713,0.011205288,0.010369896,0.009620098
2,2,10,4.982607819,3.754622512,2.179070566,0.817038945,0.28258933,0.139014608,0.087581338,0.062578283,0.047814589,0.038042361,0.031142066,0.026187942,0.022402669,0.019493798,0.017061011,0.015121275,0.013484747,0.012147524,0.010996255,0.010014844,0.009134729,0.008409194,0.007743142,0.007173076,0.006662751
2,2,10,5.08516144,4.055830345,2.688817739,1.239684619,0.407422515,0.169519515,0.098434906,0.066980711,0.049580627,0.038823047,0.031499308,0.026148984,0.022206688,0.019120887,0.016620691,0.014474059,0.012740855,0.011279152,0.010040944,0.009011387,0.008089473,0.007287971,0.006581849,0.005963729,0.005401242
2,4,10,5.412839733,4.890116781,3.993164495,2.797096383,1.498588545,0.644799869,0.304146429,0.179054895,0.119470532,0.089131321,0.069922833,0.056645753,0.047249094,0.040404107,0.034796392,0.030583923,0.027128673,0.024289512,0.021846637,0.019792637,0.017996193,0.016650137,0.015311902,0.01418991,0.013105331
2,4,10,5.380595513,4.791964605,3.739130482,2.427337363,1.210147902,0.515223576,0.257839674,0.154893451,0.106287948,0.079400435,0.062923471,0.051188132,0.042825925,0.036477558,0.031589304,0.027946812,0.024677123,0.022082724,0.019861568,0.018059413,0.016473699,0.015163013,0.013946531,0.012888774,0.011979853
2,4,10,5.235241711,4.332204774,3.135380711,1.803105034,0.830540421,0.380240704,0.208659708,0.136725088,0.098330716,0.075838634,0.060932281,0.050323247,0.042512005,0.036370068,0.031711985,0.02800934,0.024913961,0.022408652,0.02023879,0.01839177,0.016804951,0.015467417,0.014231742,0.013214056,0.012255727
2,4,10,5.359485194,4.74377019,3.777908061,2.547742136,1.374248035,0.643185923,0.333452795,0.203385659,0.140727467,0.105154167,0.082480034,0.067383283,0.056575201,0.048099666,0.042304834,0.036848649,0.032807354,0.029416564,0.026747465,0.02422336,0.022196963,0.020434149,0.01879098,0.017452066,0.01627205
2,4,10,5.392470345,4.847233117,3.831578709,2.48267886,1.195417244,0.511404265,0.258553565,0.15384235,0.107075299,0.079523368,0.062807723,0.050799744,0.0428615,0.036418509,0.031699239,0.027606832,0.024606358,0.021953281,0.019768489,0.018107586,0.01640386,0.015061702,0.013871804,0.012799076,0.011851986
2,4,10,5.349914841,4.781928405,3.87979991,2.695241801,1.46974094,0.678421748,0.339950051,0.203506901,0.140579456,0.103524619,0.081090079,0.06547989,0.054889129,0.046918982,0.040347431,0.035453857,0.0317257,0.028289112,0.025484918,0.023294765,0.021190262,0.019510132,0.017948196,0.016690642,0.015449892
2,4,10,5.399826571,4.857353494,3.921569049,2.613445673,1.306123126,0.562525709,0.277384323,0.168921515,0.115990099,0.085703579,0.06822193,0.055096516,0.046139355,0.039742007,0.034268422,0.029984525,0.026618698,0.023612376,0.021367099,0.01924657,0.017671045,0.016192596,0.014855618,0.013750298,0.01275554
2,4,10,5.283398047,4.53153836,3.508681536,2.324004311,1.207541209,0.553470056,0.283264903,0.171067621,0.118182184,0.087779411,0.068198074,0.055493319,0.046045693,0.039242298,0.033797053,0.029675207,0.026232751,0.023423264,0.020962055,0.019093559,0.017320606,0.015839155,0.01457311,0.01345962,0.012466815
2,4,10,5.365539275,4.826564737,3.954311855,2.768394645,1.545254607,0.715935735,0.357239395,0.209208823,0.144667977,0.105676705,0.083530221,0.067216626,0.055871853,0.047617284,0.041143335,0.036300081,0.032180168,0.028882651,0.025969046,0.023721935,0.021620789,0.019937912,0.018345715,0.017031744,0.015827792
2,4,10,5.398048148,4.796622872,3.676575501,2.299414031,1.075565681,0.460598607,0.231118553,0.140975747,0.098748523,0.074262937,0.058842223,0.048235896,0.040446208,0.034541667,0.029904327,0.026193304,0.023357163,0.02083939,0.018743432,0.016972184,0.015526687,0.014223904,0.013093666,0.012094825,0.011191652
2,8,10,5.434195906,5.052172199,4.376397364,3.536653012,2.676870402,1.929588947,1.414284106,1.033152886,0.786207016,0.63241886,0.531715262,0.44653117,0.388931739,0.345408471,0.315975276,0.285713392,0.263987491,0.244682095,0.227367961,0.222265562,0.212701269,0.19473093,0.191968184,0.184930324,0.174019657
2,8,10,5.461698622,5.10957218,4.486047588,3.710490648,2.863900404,2.118394632,1.553983478,1.183245499,0.909987076,0.753079681,0.628330603,0.530908393,0.467441989,0.410250184,0.373581963,0.350831572,0.315224434,0.298815466,0.282757654,0.262274512,0.251561689,0.239349225,0.224973453,0.214361844,0.210928016
2,8,10,5.459805943,5.077325828,4.364308096,3.487716611,2.566815346,1.805946099,1.283456676,0.944976748,0.725223451,0.579487827,0.4834164,0.405841555,0.355015076,0.318315935,0.281739506,0.256475839,0.238617289,0.219730207,0.200211291,0.197481605,0.182888092,0.167851822,0.166541156,0.155891036,0.151213534
2,8,10,5.422914617,5.003716119,4.346363835,3.511126433,2.628844779,1.878639644,1.342223329,0.999072521,0.767853752,0.616967057,0.509075116,0.433391335,0.38569305,0.329047549,0.298102355,0.269343297,0.24675379,0.23148551,0.221024025,0.207766212,0.19227563,0.184790724,0.173291686,0.173365591,0.163476111
2,8,10,5.436180621,5.016342327,4.310127035,3.449977692,2.574565142,1.851080436,1.329330631,0.976737155,0.762601912,0.614714371,0.50430734,0.436778541,0.379192167,0.337518109,0.304570861,0.278748058,0.25101418,0.239598161,0.215808424,0.204893629,0.1913005,0.186794062,0.177634276,0.169058239,0.160938958
2,8,10,5.436716326,4.967652917,4.173052542,3.225879073,2.326727603,1.625476209,1.160637401,0.867700413,0.674244354,0.558337299,0.470081327,0.40545805,0.355847168,0.316226869,0.286969126,0.270239485,0.243614777,0.225739577,0.216613659,0.204638038,0.192028727,0.179396163,0.170715003,0.166487728,0.1607855
2,8,10,5.455037177,5.048061654,4.283771053,3.364592489,2.447670437,1.721201845,1.224276243,0.903352052,0.699175903,0.560370872,0.472005555,0.39867179,0.352153859,0.315294584,0.284211274,0.261036223,0.238638657,0.220017979,0.20965379,0.19966128,0.189656527,0.179749215,0.171464713,0.166082112,0.154077503
2,8,10,5.445194848,5.04872407,4.340285257,3.479386803,2.603143316,1.871845407,1.350067226,0.999367779,0.785123558,0.632375224,0.52789231,0.452837185,0.395582861,0.355225383,0.315424024,0.28801585,0.272408633,0.248321065,0.233861461,0.228399337,0.207852923,0.19641393,0.190759725,0.182324292,0.176465414
2,8,10,5.428843163,5.046951585,4.392127275,3.555271372,2.712719183,2.03340853,1.541297711,1.20205283,0.969706086,0.80232357,0.671850142,0.580289114,0.517224399,0.449586689,0.406480019,0.37321557,0.335502245,0.311107626,0.289805392,0.269207296,0.255295342,0.243844157,0.220730458,0.215279641,0.2062203
2,8,10,5.406106412,4.974251591,4.232404053,3.320546299,2.432604961,1.695013147,1.185584681,0.852970143,0.651021974,0.519035076,0.422866357,0.361654025,0.31440931,0.277501871,0.250987121,0.229201276,0.203861118,0.191661422,0.179245708,0.174426525,0.154271661,0.145325384,0.142832614,0.139160339,0.129979614
2,2,20,5.406831816,4.992775463,4.304791227,3.346237291,2.19582437,1.175995922,0.601216158,0.358750572,0.241793429,0.181076586,0.144800544,0.118944704,0.101893994,0.088167593,0.077290848,0.069394793,0.062797926,0.056848714,0.051993556,0.048286331,0.044559052,0.041740054,0.038879208,0.036361182,0.034333481
2,2,20,5.359357275,4.966918223,4.434761018,3.75586237,2.951464023,2.061533431,1.287195414,0.771606826,0.500904629,0.350630516,0.26905852,0.215595563,0.178119216,0.151034431,0.13028412,0.114334942,0.101947012,0.09173956,0.082843558,0.075631005,0.069520089,0.063921791,0.059318631,0.055140197,0.051434301
2,2,20,5.452932373,5.201601408,4.759878859,4.17506168,3.380073965,2.452798333,1.525967205,0.88489823,0.542673549,0.378896093,0.28216328,0.225972534,0.186236473,0.157296196,0.136811074,0.12023831,0.106844779,0.096049597,0.08657796,0.079269894,0.072654744,0.066898746,0.062137373,0.057657513,0.053747835
2,2,20,5.252591185,4.617426887,3.808886163,2.803657852,1.715328645,0.860880963,0.448681478,0.271440402,0.187877683,0.141783388,0.114108717,0.093708771,0.079625203,0.068877114,0.06014497,0.053238251,0.047871207,0.043298826,0.039486841,0.035924101,0.033263639,0.030824688,0.0285268,0.02667682,0.024916437
2,2,20,5.47043103,5.214530677,4.680388048,3.94293987,3.021101717,2.014968144,1.215095015,0.772109049,0.540138327,0.414398946,0.337290632,0.281672,0.242822109,0.212964871,0.194215074,0.175235569,0.160047889,0.148495454,0.138153566,0.129435582,0.121652063,0.115393393,0.108855938,0.103792176,0.098890248
2,2,20,5.366503254,4.949783511,4.344142415,3.601881266,2.713349067,1.748075873,1.027565091,0.613603297,0.4186668,0.315543703,0.246665295,0.202597491,0.169650538,0.148354616,0.130326266,0.116061946,0.104336714,0.095221528,0.087558423,0.080899092,0.075000958,0.069641066,0.065106471,0.061323744,0.05755939
2,2,20,5.361900091,4.857397266,4.062419221,3.090708606,2.005080946,1.134219451,0.647163626,0.422935493,0.307004796,0.241731665,0.197291053,0.16688663,0.145290797,0.127517942,0.114079799,0.103186709,0.094470725,0.086820748,0.079953238,0.074353219,0.069346531,0.065208495,0.061377986,0.057844647,0.054812554
2,2,20,5.242220409,4.492880933,3.535972714,2.445645314,1.412041623,0.75087296,0.438672846,0.290034906,0.214285983,0.168821222,0.137353744,0.11587268,0.100076038,0.087338739,0.077498763,0.069400699,0.062959232,0.05732226,0.05254278,0.048063039,0.044431933,0.041159712,0.038284774,0.035879909,0.033486881
2,2,20,5.289880201,4.726709284,3.934265979,2.936844457,1.852104967,0.984114228,0.528543226,0.317518138,0.220058545,0.165438219,0.129756226,0.106514263,0.088981372,0.076937155,0.067157193,0.059513296,0.053057916,0.048103863,0.043686744,0.039858687,0.036669691,0.033952005,0.031535934,0.029398025,0.027244767
2,2,20,5.31112311,4.740354002,3.979684938,3.020009018,1.922069538,1.062550618,0.572548556,0.353221507,0.245945147,0.18805535,0.149924542,0.122216575,0.103729685,0.089827723,0.07859147,0.069796798,0.062796846,0.056798345,0.051717354,0.04763431,0.043740428,0.040509845,0.037666745,0.035176315,0.033022378
2,4,20,5.435303457,5.110022925,4.557405695,3.871527582,3.066123549,2.243986256,1.577990513,1.069022412,0.79227687,0.598171728,0.473659608,0.401727007,0.345054336,0.299302065,0.263648978,0.237660875,0.21523371,0.201168683,0.184235008,0.171325841,0.161802137,0.156874227,0.144339082,0.140132418,0.133331367
2,4,20,5.451226845,5.163738482,4.70405753,4.090399921,3.333587106,2.53095381,1.815212483,1.284864891,0.93177532,0.715377575,0.55874182,0.464428003,0.395717232,0.33920228,0.289705376,0.262782641,0.234316813,0.211935224,0.196067872,0.181392132,0.172878386,0.15878631,0.149902091,0.142058876,0.13251202
2,4,20,5.42365633,5.050071836,4.486435451,3.838836771,3.096981119,2.3555388,1.765305946,1.325421063,1.026594859,0.818688109,0.703872902,0.581685014,0.516392665,0.459122476,0.405518319,0.366048381,0.33940279,0.316488019,0.29480176,0.269725227,0.253692015,0.243464391,0.229144435,0.21968864,0.211698737
2,4,20,5.439861052,5.072101571,4.433231562,3.629043099,2.708233736,1.874048965,1.251567094,0.855399911,0.624109629,0.478029552,0.370811293,0.30285851,0.255096716,0.219013695,0.19001455,0.172354134,0.151412685,0.134755983,0.125536871,0.115289285,0.108220113,0.100598974,0.094145311,0.088452809,0.083950308
2,4,20,5.483906917,5.196665131,4.425044924,3.514170788,2.507067401,1.627214592,1.02559078,0.673982628,0.491830118,0.375588822,0.312732233,0.256317565,0.219298538,0.196768286,0.175295599,0.157586753,0.143421174,0.134216488,0.125328832,0.116509089,0.109767055,0.10419346,0.098236998,0.094205902,0.089843407
2,4,20,5.462776504,5.190106601,4.658859283,3.99687212,3.197621256,2.337345172,1.583928237,1.048076904,0.722221364,0.528355307,0.410369854,0.336789569,0.27876194,0.238109318,0.207267603,0.189214566,0.168284366,0.151894106,0.139802858,0.129716408,0.120136139,0.113110393,0.105269924,0.099580381,0.09509424
2,4,20,5.470807314,5.22022336,4.674403034,3.928053677,3.030139502,2.07816398,1.342336915,0.883339243,0.615797297,0.466814455,0.372236332,0.300419071,0.253861221,0.220520734,0.196115869,0.172115286,0.157486785,0.143440178,0.132658231,0.12315607,0.114312167,0.107038873,0.101460301,0.095706936,0.091212901
2,4,20,5.479828902,5.234865479,4.679578975,3.905145388,2.971546885,2.062308233,1.373827523,0.9309151,0.682969695,0.533768628,0.423271666,0.348914959,0.30723076,0.267028111,0.24213537,0.215716498,0.198581692,0.184080692,0.16551007,0.156353698,0.147205939,0.139141193,0.13264086,0.124332526,0.118878074
2,4,20,5.450903244,5.134806223,4.530999683,3.769675322,2.871177323,1.981604125,1.257157899,0.83259663,0.568308676,0.42283741,0.337662698,0.272365076,0.226419145,0.198177903,0.171986646,0.153856377,0.139648329,0.127008029,0.1170441,0.10702981,0.098473882,0.093894925,0.088243781,0.082134907,0.077867393
2,4,20,5.477615699,5.197428383,4.616044573,3.917791855,3.128284112,2.330455214,1.65571947,1.171404053,0.858944138,0.66318045,0.529538554,0.444456064,0.38244149,0.326590131,0.289681986,0.260074498,0.234549283,0.218111358,0.200809415,0.187781328,0.176704999,0.165776548,0.156592826,0.150852814,0.143520393
2,8,20,5.506434858,5.379150927,5.080784567,4.696304962,4.242679462,3.774848461,3.343643703,2.974316191,2.677001569,2.449025646,2.253610019,2.09458854,1.976069367,1.870372083,1.779430509,1.717173889,1.669844437,1.601455357,1.57844438,1.541199345,1.510549152,1.488541918,1.459567901,1.448691424,1.412047155
2,8,20,5.504351579,5.356106564,5.045862935,4.638484769,4.161940403,3.66085162,3.201842003,2.815969851,2.494725265,2.259357234,2.092803916,1.935162378,1.832208987,1.748802401,1.663742121,1.61917025,1.55656163,1.533995895,1.485329852,1.445462115,1.436488401,1.425472127,1.391822789,1.386242659,1.381163564
2,8,20,5.496867925,5.34843494,5.049541809,4.678542309,4.244889542,3.798899509,3.379932586,3.011020713,2.710569475,2.463214118,2.285353061,2.117481643,2.000920998,1.897442812,1.839648994,1.751483703,1.703415247,1.651914496,1.622888241,1.578625452,1.55523625,1.537443833,1.5004474,1.507527489,1.497681024
2,8,20,5.497059107,5.336411178,4.998486593,4.589319199,4.12848632,3.6709387,3.266844861,2.911943626,2.638049021,2.41675118,2.243577313,2.124253221,2.010117849,1.926917266,1.867822768,1.815876821,1.77614327,1.724746313,1.704037536,1.675833097,1.65511477,1.615558786,1.610340474,1.601917295,1.5970945
2,8,20,5.50931967,5.367793664,5.042577721,4.633213505,4.176910549,3.719908196,3.311153948,2.984505322,2.688796334,2.449574985,2.266040292,2.103603946,1.985335976,1.876719112,1.797810443,1.728189571,1.677236216,1.629020844,1.583421994,1.548910698,1.526248073,1.497493127,1.468281956,1.459862562,1.443332501
2,8,20,5.498658977,5.336743549,5.003921583,4.584767886,4.104891025,3.614675213,3.177958477,2.801190738,2.505887162,2.265936624,2.082868073,1.949400656,1.837388678,1.746977979,1.669852417,1.619805994,1.585602174,1.547245927,1.515343973,1.484983832,1.46181462,1.436056886,1.418758493,1.410937104,1.386968661
2,8,20,5.505448103,5.367358297,5.024625309,4.580384336,4.119240794,3.693293888,3.301377021,2.958424818,2.640263535,2.389232706,2.16742852,1.988658331,1.851314897,1.743069764,1.639112361,1.592840455,1.515542492,1.4657964,1.434971472,1.398255201,1.368755337,1.351944158,1.323923055,1.307078704,1.300413072
2,8,20,5.495545648,5.299872391,4.905832648,4.443499684,3.949870199,3.500526063,3.136543415,2.83658085,2.592949286,2.410752572,2.26525759,2.153641501,2.038245806,1.97121039,1.893961657,1.838972662,1.78204334,1.73015856,1.686725965,1.657167291,1.623594245,1.593944959,1.580628296,1.550599767,1.551026603
